provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase
Jawa Timur,13,2024,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,80826474940176.0,82839574818686.0,102.49
Jawa Timur,13,2024,12,Desember,9,Pendapatan Lainnya,9486627259791.0,9119708815917.5,96.13
Jawa Timur,13,2024,12,Desember,10,Pendapatan Hibah,69693330361.0,122546896435.79,175.84
Jawa Timur,13,2024,12,Desember,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,278796722692.0,273544695995.19,98.12
Jawa Timur,13,2024,12,Desember,12,Pendapatan Transfer Antar Daerah,9138137206738.0,8723617223486.5,95.46
Jawa Timur,13,2024,12,Desember,13,Belanja Daerah,151888705683220.0,142465232351020.0,93.8
Jawa Timur,13,2024,12,Desember,14,Belanja Pegawai,49340525926523.0,46027339130730.0,93.29
Jawa Timur,13,2024,12,Desember,15,Belanja Pegawai,49340525926523.0,46027339130730.0,93.29
Jawa Timur,13,2024,12,Desember,16,Belanja Barang dan Jasa,45938248838103.0,43251459557188.0,94.15
Jawa Timur,13,2024,12,Desember,17,Belanja Barang dan Jasa,45938248838103.0,43251459557188.0,94.15
Jawa Timur,13,2024,12,Desember,18,Belanja Modal,18726987822367.0,16844085587922.0,89.95
Jawa Timur,13,2024,12,Desember,19,Belanja Modal,18726987822367.0,16844085587922.0,89.95
Jawa Timur,13,2024,12,Desember,20,Belanja Lainnya,37882943096231.0,36342348075184.0,95.93
Jawa Timur,13,2024,12,Desember,21,Belanja Bagi Hasil,9035390745880.8,9024006972562.7,99.87
Jawa Timur,13,2024,12,Desember,22,Belanja Bantuan Keuangan,15223244518612.0,14587904845940.0,95.83
Jawa Timur,13,2024,12,Desember,23,Belanja Bunga,33092175145.0,31341583695.52,94.71
Jawa Timur,13,2024,12,Desember,24,Belanja Subsidi,75178232537.0,63348194932.0,84.26
Jawa Timur,13,2024,12,Desember,25,Belanja Hibah,11850326414166.0,11469623209254.0,96.79
Jawa Timur,13,2024,12,Desember,26,Belanja Bantuan Sosial,965344970982.0,877328044950.0,90.88
Jawa Timur,13,2024,12,Desember,27,Belanja Tidak Terduga,700366038907.77,288795223848.97,41.23
Jawa Timur,13,2024,12,Desember,28,Pembiayaan Daerah,14188456873092.0,14326388833539.0,100.97
Jawa Timur,13,2024,12,Desember,29,Penerimaan Pembiayaan Daerah,14934647969549.0,14832238979128.0,99.31
Jawa Timur,13,2024,12,Desember,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,14085714906332.0,14232693521342.0,101.04
Jawa Timur,13,2024,12,Desember,31,Pencairan Dana Cadangan,512459123020.0,448088387736.31,87.44
Jawa Timur,13,2024,12,Desember,32,Penerimaan Pinjaman Daerah,275000000000.0,95000000000.0,34.55
Jawa Timur,13,2024,12,Desember,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1473940197.0,5212025908.62,353.61
Jawa Timur,13,2024,12,Desember,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,60000000000.0,51245044141.0,85.41
Jawa Timur,13,2024,12,Desember,35,Pengeluaran Pembiayaan Daerah,746191096457.0,505850145588.34,67.79
Jawa Timur,13,2024,12,Desember,36,Pembentukan Dana Cadangan,232055609162.0,77055609161.93,33.21
Jawa Timur,13,2024,12,Desember,37,Penyertaan Modal Daerah,115919963697.0,70199481387.0,60.56
Jawa Timur,13,2024,12,Desember,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,389215523598.0,355922126935.0,91.45
Jawa Timur,13,2024,12,Desember,39,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,9000000000.0,2672928104.41,29.7
Jawa Timur,13,2025,1,Januari,1,Pendapatan Daerah,135654343908810.0,11629473951633.0,8.57
Jawa Timur,13,2025,1,Januari,2,PAD,48798955560034.0,3076962920584.4,6.31
Jawa Timur,13,2025,1,Januari,3,Pajak Daerah,31435581959046.0,1874159403130.8,5.96
Jawa Timur,13,2025,1,Januari,4,Retribusi Daerah,12630175598092.0,961734581769.4,7.61
Jawa Timur,13,2025,1,Januari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,290066121.0,0.02
Jawa Timur,13,2025,1,Januari,6,Lain-Lain PAD yang Sah,3509236103181.1,240778869563.25,6.86
Jawa Timur,13,2025,1,Januari,7,TKDD,82110747492215.0,8543983931867.0,10.41
Jawa Timur,13,2025,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,8543983931867.0,10.41
Jawa Timur,13,2025,1,Januari,9,Pendapatan Lainnya,4744640856563.0,8527099181.18,0.18
Jawa Timur,13,2025,1,Januari,10,Pendapatan Hibah,51536000000.0,25702582.0,0.05
Jawa Timur,13,2025,1,Januari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,8501396599.18,5.43
Jawa Timur,13,2025,1,Januari,12,Pendapatan Transfer Antar Daerah,4536495553866.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,13,Belanja Daerah,149018881973170.0,3693030061129.2,2.48
Jawa Timur,13,2025,1,Januari,14,Belanja Pegawai,53189710576804.0,2199946735550.2,4.14
Jawa Timur,13,2025,1,Januari,15,Belanja Pegawai,53189710576804.0,2199946735550.2,4.14
Jawa Timur,13,2025,1,Januari,16,Belanja Barang dan Jasa,47056006760082.0,867222721132.07,1.84
Jawa Timur,13,2025,1,Januari,17,Belanja Barang dan Jasa,47056006760082.0,867222721132.07,1.84
Jawa Timur,13,2025,1,Januari,18,Belanja Modal,17897455533897.0,111592721218.34,0.62
Jawa Timur,13,2025,1,Januari,19,Belanja Modal,17897455533897.0,111592721218.34,0.62
Jawa Timur,13,2025,1,Januari,20,Belanja Lainnya,30875709102389.0,514267883228.58,1.67
Jawa Timur,13,2025,1,Januari,21,Belanja Bagi Hasil,6077263846642.6,58823500.0,0.0
Jawa Timur,13,2025,1,Januari,22,Belanja Bantuan Keuangan,14714228641655.0,475060129194.0,3.23
Jawa Timur,13,2025,1,Januari,23,Belanja Bunga,42899702414.63,3118213044.58,7.27
Jawa Timur,13,2025,1,Januari,24,Belanja Subsidi,167858945644.0,93080000.0,0.06
Jawa Timur,13,2025,1,Januari,25,Belanja Hibah,7865338773903.6,34445952090.0,0.44
Jawa Timur,13,2025,1,Januari,26,Belanja Bantuan Sosial,980250607078.25,360000000.0,0.04
Jawa Timur,13,2025,1,Januari,27,Belanja Tidak Terduga,1027868585051.1,1131685400.0,0.11
Jawa Timur,13,2025,1,Januari,28,Pembiayaan Daerah,13364538064359.0,3499814616165.1,26.19
Jawa Timur,13,2025,1,Januari,29,Penerimaan Pembiayaan Daerah,13886790719342.0,3530414655892.1,25.42
Jawa Timur,13,2025,1,Januari,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12787349682111.0,3515253991567.8,27.49
Jawa Timur,13,2025,1,Januari,31,Pencairan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,32,Penerimaan Pinjaman Daerah,1083332583000.0,15000000000.0,1.38
Jawa Timur,13,2025,1,Januari,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1108454231.0,160664324.28,14.49
Jawa Timur,13,2025,1,Januari,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,35,Pengeluaran Pembiayaan Daerah,522252654983.0,30600039727.0,5.86
Jawa Timur,13,2025,1,Januari,36,Pembentukan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,37,Penyertaan Modal Daerah,54585100000.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,378440893483.0,16221811832.0,4.29
Jawa Timur,13,2025,1,Januari,39,Pemberian Pinjaman Daerah,0.0,0.0,0.0
Jawa Timur,13,2025,1,Januari,40,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,74226661500.0,14378227895.0,19.37
Jawa Timur,13,2025,2,Februari,1,Pendapatan Daerah,135654343908810.0,19759381009139.0,14.57
Jawa Timur,13,2025,2,Februari,2,PAD,48798955560034.0,6306762772698.7,12.92
Jawa Timur,13,2025,2,Februari,3,Pajak Daerah,31435581959046.0,3921414277318.4,12.47
Jawa Timur,13,2025,2,Februari,4,Retribusi Daerah,12630175598092.0,1933211368259.0,15.31
Jawa Timur,13,2025,2,Februari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,4907390048.6,0.4
Jawa Timur,13,2025,2,Februari,6,Lain-Lain PAD yang Sah,3509236103181.1,447229737072.66,12.74
Jawa Timur,13,2025,2,Februari,7,TKDD,82110747492215.0,13437424015340.0,16.37
Jawa Timur,13,2025,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,13437424015340.0,16.37
Jawa Timur,13,2025,2,Februari,9,Pendapatan Lainnya,4744640856563.0,15194221100.5,0.32
Jawa Timur,13,2025,2,Februari,10,Pendapatan Hibah,51536000000.0,63831504.0,0.12
Jawa Timur,13,2025,2,Februari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,15130389596.5,9.66
Jawa Timur,13,2025,2,Februari,12,Pendapatan Transfer Antar Daerah,4536495553866.0,0.0,0.0
Jawa Timur,13,2025,2,Februari,13,Belanja Daerah,149018881973170.0,9834050149308.9,6.6
Jawa Timur,13,2025,2,Februari,14,Belanja Pegawai,53189710576804.0,4599532197140.5,8.65
Jawa Timur,13,2025,2,Februari,15,Belanja Pegawai,53189710576804.0,4599532197140.5,8.65
Jawa Timur,13,2025,2,Februari,16,Belanja Barang dan Jasa,47056006760082.0,2859552675949.8,6.08
Jawa Timur,13,2025,2,Februari,17,Belanja Barang dan Jasa,47056006760082.0,2859552675949.8,6.08
Jawa Timur,13,2025,2,Februari,18,Belanja Modal,17897455533897.0,406437472512.16,2.27
Jawa Timur,13,2025,2,Februari,19,Belanja Modal,17897455533897.0,406437472512.16,2.27
Jawa Timur,13,2025,2,Februari,20,Belanja Lainnya,30875709102389.0,1968527803706.4,6.38
Jawa Timur,13,2025,2,Februari,21,Belanja Bagi Hasil,6077263846642.6,56381053504.0,0.93
Jawa Timur,13,2025,2,Februari,22,Belanja Bantuan Keuangan,14714228641655.0,1693770252269.6,11.51
Jawa Timur,13,2025,2,Februari,23,Belanja Bunga,42899702414.63,4974408510.81,11.6
Jawa Timur,13,2025,2,Februari,24,Belanja Subsidi,167858945644.0,8695680716.0,5.18
Jawa Timur,13,2025,2,Februari,25,Belanja Hibah,7865338773903.6,147915481671.0,1.88
Jawa Timur,13,2025,2,Februari,26,Belanja Bantuan Sosial,980250607078.25,39422552348.0,4.02
Jawa Timur,13,2025,2,Februari,27,Belanja Tidak Terduga,1027868585051.1,17368374687.0,1.69
Jawa Timur,13,2025,2,Februari,28,Pembiayaan Daerah,13364538064359.0,3472373843689.6,25.98
Jawa Timur,13,2025,2,Februari,29,Penerimaan Pembiayaan Daerah,13886790719342.0,3530495952395.6,25.42
Jawa Timur,13,2025,2,Februari,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12787349682111.0,3515253991567.8,27.49
Jawa Timur,13,2025,2,Februari,31,Pencairan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,2,Februari,32,Penerimaan Pinjaman Daerah,1083332583000.0,15000000000.0,1.38
Jawa Timur,13,2025,2,Februari,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1108454231.0,241960827.77,21.83
Jawa Timur,13,2025,2,Februari,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0
Jawa Timur,13,2025,2,Februari,35,Pengeluaran Pembiayaan Daerah,522252654983.0,58122108706.0,11.13
Jawa Timur,13,2025,2,Februari,36,Pembentukan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,2,Februari,37,Penyertaan Modal Daerah,54585100000.0,10635100000.0,19.48
Jawa Timur,13,2025,2,Februari,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,378440893483.0,28140691406.0,7.44
Jawa Timur,13,2025,2,Februari,39,Pemberian Pinjaman Daerah,0.0,0.0,0.0
Jawa Timur,13,2025,2,Februari,40,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,74226661500.0,19346317300.0,26.06
Jawa Timur,13,2025,3,Maret,1,Pendapatan Daerah,135654343908810.0,30579090221976.0,22.54
Jawa Timur,13,2025,3,Maret,2,PAD,48798955560034.0,10212453568193.0,20.93
Jawa Timur,13,2025,3,Maret,3,Pajak Daerah,31435581959046.0,6097137048185.3,19.4
Jawa Timur,13,2025,3,Maret,4,Retribusi Daerah,12630175598092.0,3073258081091.1,24.33
Jawa Timur,13,2025,3,Maret,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,153181416848.9,12.52
Jawa Timur,13,2025,3,Maret,6,Lain-Lain PAD yang Sah,3509236103181.1,888877022067.5,25.33
Jawa Timur,13,2025,3,Maret,7,TKDD,82110747492215.0,20318666161197.0,24.75
Jawa Timur,13,2025,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,20318666161197.0,24.75
Jawa Timur,13,2025,3,Maret,9,Pendapatan Lainnya,4744640856563.0,47970492586.52,1.01
Jawa Timur,13,2025,3,Maret,10,Pendapatan Hibah,51536000000.0,113980725.0,0.22
Jawa Timur,13,2025,3,Maret,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,42952803861.52,27.43
Jawa Timur,13,2025,3,Maret,12,Pendapatan Transfer Antar Daerah,4536495553866.0,4903708000.0,0.11
Jawa Timur,13,2025,3,Maret,13,Belanja Daerah,149018881973170.0,23206771102324.0,15.57
Jawa Timur,13,2025,3,Maret,14,Belanja Pegawai,53189710576804.0,10707380428409.0,20.13
Jawa Timur,13,2025,3,Maret,15,Belanja Pegawai,53189710576804.0,10707380428409.0,20.13
Jawa Timur,13,2025,3,Maret,16,Belanja Barang dan Jasa,47056006760082.0,6179916457678.5,13.13
Jawa Timur,13,2025,3,Maret,17,Belanja Barang dan Jasa,47056006760082.0,6179916457678.5,13.13
Jawa Timur,13,2025,3,Maret,18,Belanja Modal,17897455533897.0,940918943028.8,5.26
Jawa Timur,13,2025,3,Maret,19,Belanja Modal,17897455533897.0,940918943028.8,5.26
Jawa Timur,13,2025,3,Maret,20,Belanja Lainnya,30875709102389.0,5378555273208.0,17.42
Jawa Timur,13,2025,3,Maret,21,Belanja Bagi Hasil,6077263846642.6,101767844379.0,1.67
Jawa Timur,13,2025,3,Maret,22,Belanja Bantuan Keuangan,14714228641655.0,4711484009666.7,32.02
Jawa Timur,13,2025,3,Maret,23,Belanja Bunga,42899702414.63,6572832829.73,15.32
Jawa Timur,13,2025,3,Maret,24,Belanja Subsidi,167858945644.0,16595114581.0,9.89
Jawa Timur,13,2025,3,Maret,25,Belanja Hibah,7865338773903.6,375524220833.0,4.77
Jawa Timur,13,2025,3,Maret,26,Belanja Bantuan Sosial,980250607078.25,117868569848.0,12.02
Jawa Timur,13,2025,3,Maret,27,Belanja Tidak Terduga,1027868585051.1,48742681070.61,4.74
Jawa Timur,13,2025,3,Maret,28,Pembiayaan Daerah,13364538064359.0,5600074225106.7,41.9
Jawa Timur,13,2025,3,Maret,29,Penerimaan Pembiayaan Daerah,13886790719342.0,5680065064916.7,40.9
Jawa Timur,13,2025,3,Maret,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12787349682111.0,5539360399729.5,43.32
Jawa Timur,13,2025,3,Maret,31,Pencairan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,3,Maret,32,Penerimaan Pinjaman Daerah,1083332583000.0,140353088627.5,12.96
Jawa Timur,13,2025,3,Maret,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1108454231.0,351576559.69,31.72
Jawa Timur,13,2025,3,Maret,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0
Jawa Timur,13,2025,3,Maret,35,Pengeluaran Pembiayaan Daerah,522252654983.0,79990839810.0,15.32
Jawa Timur,13,2025,3,Maret,36,Pembentukan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,3,Maret,37,Penyertaan Modal Daerah,54585100000.0,14135100000.0,25.9
Jawa Timur,13,2025,3,Maret,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,378440893483.0,42347784718.0,11.19
Jawa Timur,13,2025,3,Maret,39,Pemberian Pinjaman Daerah,0.0,0.0,0.0
Jawa Timur,13,2025,3,Maret,40,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,74226661500.0,23507955092.0,31.67
Jawa Timur,13,2025,4,April,1,Pendapatan Daerah,135654343908810.0,42005149698146.0,30.96
Jawa Timur,13,2025,4,April,2,PAD,48798955560034.0,14863700745635.0,30.46
Jawa Timur,13,2025,4,April,3,Pajak Daerah,31435581959046.0,9372995874601.3,29.82
Jawa Timur,13,2025,4,April,4,Retribusi Daerah,12630175598092.0,4002829333882.1,31.69
Jawa Timur,13,2025,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,182967249026.71,14.95
Jawa Timur,13,2025,4,April,6,Lain-Lain PAD yang Sah,3509236103181.1,1304908288125.2,37.18
Jawa Timur,13,2025,4,April,7,TKDD,82110747492215.0,27039111484876.0,32.93
Jawa Timur,13,2025,4,April,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,27039111484876.0,32.93
Jawa Timur,13,2025,4,April,9,Pendapatan Lainnya,4744640856563.0,102337467634.58,2.16
Jawa Timur,13,2025,4,April,10,Pendapatan Hibah,51536000000.0,179090110.0,0.35
Jawa Timur,13,2025,4,April,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,79188795524.58,50.56
Jawa Timur,13,2025,4,April,12,Pendapatan Transfer Antar Daerah,4536495553866.0,22969582000.0,0.51
Jawa Timur,13,2025,4,April,13,Belanja Daerah,149018881973170.0,30512527706995.0,20.48
Jawa Timur,13,2025,4,April,14,Belanja Pegawai,53189710576804.0,13878537953679.0,26.09
Jawa Timur,13,2025,4,April,15,Belanja Pegawai,53189710576804.0,13878537953679.0,26.09
Jawa Timur,13,2025,4,April,16,Belanja Barang dan Jasa,47056006760082.0,8674746981791.3,18.43
Jawa Timur,13,2025,4,April,17,Belanja Barang dan Jasa,47056006760082.0,8674746981791.3,18.43
Jawa Timur,13,2025,4,April,18,Belanja Modal,17897455533897.0,1157353702860.5,6.47
Jawa Timur,13,2025,4,April,19,Belanja Modal,17897455533897.0,1157353702860.5,6.47
Jawa Timur,13,2025,4,April,20,Belanja Lainnya,30875709102389.0,6801889068664.4,22.03
Jawa Timur,13,2025,4,April,21,Belanja Bagi Hasil,6077263846642.6,111987388651.0,1.84
Jawa Timur,13,2025,4,April,22,Belanja Bantuan Keuangan,14714228641655.0,5294569934322.5,35.98
Jawa Timur,13,2025,4,April,23,Belanja Bunga,42899702414.63,8381897859.28,19.54
Jawa Timur,13,2025,4,April,24,Belanja Subsidi,167858945644.0,25077485116.0,14.94
Jawa Timur,13,2025,4,April,25,Belanja Hibah,7865338773903.6,1147258187247.0,14.59
Jawa Timur,13,2025,4,April,26,Belanja Bantuan Sosial,980250607078.25,153786026848.0,15.69
Jawa Timur,13,2025,4,April,27,Belanja Tidak Terduga,1027868585051.1,60828148620.61,5.92
Jawa Timur,13,2025,4,April,28,Pembiayaan Daerah,13364538064359.0,5670172571157.3,42.43
Jawa Timur,13,2025,4,April,29,Penerimaan Pembiayaan Daerah,13886790719342.0,5769263035202.3,41.54
Jawa Timur,13,2025,4,April,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12787349682111.0,5628432296456.5,44.02
Jawa Timur,13,2025,4,April,31,Pencairan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,4,April,32,Penerimaan Pinjaman Daerah,1083332583000.0,140353088627.5,12.96
Jawa Timur,13,2025,4,April,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1108454231.0,477650118.33,43.09
Jawa Timur,13,2025,4,April,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0
Jawa Timur,13,2025,4,April,35,Pengeluaran Pembiayaan Daerah,522252654983.0,99090464045.0,18.97
Jawa Timur,13,2025,4,April,36,Pembentukan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,4,April,37,Penyertaan Modal Daerah,54585100000.0,14135100000.0,25.9
Jawa Timur,13,2025,4,April,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,378440893483.0,57285771161.0,15.14
Jawa Timur,13,2025,4,April,39,Pemberian Pinjaman Daerah,0.0,0.0,0.0
Jawa Timur,13,2025,4,April,40,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,74226661500.0,27669592884.0,37.28
Jawa Timur,13,2025,5,Mei,1,Pendapatan Daerah,135654343908810.0,52489682391960.0,38.69
Jawa Timur,13,2025,5,Mei,2,PAD,48798955560034.0,18939625954350.0,38.81
Jawa Timur,13,2025,5,Mei,3,Pajak Daerah,31435581959046.0,12041168279151.0,38.3
Jawa Timur,13,2025,5,Mei,4,Retribusi Daerah,12630175598092.0,5047579156222.5,39.96
Jawa Timur,13,2025,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,236159849951.16,19.29
Jawa Timur,13,2025,5,Mei,6,Lain-Lain PAD yang Sah,3509236103181.1,1614718669025.5,46.01
Jawa Timur,13,2025,5,Mei,7,TKDD,82110747492215.0,31906826586857.0,38.86
Jawa Timur,13,2025,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,31906826586857.0,38.86
Jawa Timur,13,2025,5,Mei,9,Pendapatan Lainnya,4744640856563.0,1643229850752.9,34.63
Jawa Timur,13,2025,5,Mei,10,Pendapatan Hibah,51536000000.0,697696035.13,1.35
Jawa Timur,13,2025,5,Mei,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,112797104339.75,72.02
Jawa Timur,13,2025,5,Mei,12,Pendapatan Transfer Antar Daerah,4536495553866.0,1529735050378.0,33.72
Jawa Timur,13,2025,5,Mei,13,Belanja Daerah,149018881973170.0,39949189876345.0,26.81
Jawa Timur,13,2025,5,Mei,14,Belanja Pegawai,53189710576804.0,17041102223317.0,32.04
Jawa Timur,13,2025,5,Mei,15,Belanja Pegawai,53189710576804.0,17041102223317.0,32.04
Jawa Timur,13,2025,5,Mei,16,Belanja Barang dan Jasa,47056006760082.0,11661408746495.0,24.78
Jawa Timur,13,2025,5,Mei,17,Belanja Barang dan Jasa,47056006760082.0,11661408746495.0,24.78
Jawa Timur,13,2025,5,Mei,18,Belanja Modal,17897455533897.0,1484914549602.8,8.3
Jawa Timur,13,2025,5,Mei,19,Belanja Modal,17897455533897.0,1484914549602.8,8.3
Jawa Timur,13,2025,5,Mei,20,Belanja Lainnya,30875709102389.0,9761764356929.3,31.62
Jawa Timur,13,2025,5,Mei,21,Belanja Bagi Hasil,6077263846642.6,1657590110072.0,27.28
Jawa Timur,13,2025,5,Mei,22,Belanja Bantuan Keuangan,14714228641655.0,5954896989731.8,40.47
Jawa Timur,13,2025,5,Mei,23,Belanja Bunga,42899702414.63,9996845154.48,23.3
Jawa Timur,13,2025,5,Mei,24,Belanja Subsidi,167858945644.0,45488368348.0,27.1
Jawa Timur,13,2025,5,Mei,25,Belanja Hibah,7865338773903.6,1803616926061.4,22.93
Jawa Timur,13,2025,5,Mei,26,Belanja Bantuan Sosial,980250607078.25,177600937848.0,18.12
Jawa Timur,13,2025,5,Mei,27,Belanja Tidak Terduga,1027868585051.1,112574179713.68,10.95
Jawa Timur,13,2025,5,Mei,28,Pembiayaan Daerah,13364538064359.0,6789423751040.8,50.8
Jawa Timur,13,2025,5,Mei,29,Penerimaan Pembiayaan Daerah,13886790719342.0,6906363839320.8,49.73
Jawa Timur,13,2025,5,Mei,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,12787349682111.0,6765396518934.8,52.91
Jawa Timur,13,2025,5,Mei,31,Pencairan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,5,Mei,32,Penerimaan Pinjaman Daerah,1083332583000.0,140353088627.5,12.96
Jawa Timur,13,2025,5,Mei,33,Penerimaan Kembali Pemberian Pinjaman Daerah,1108454231.0,614231758.49,55.41
Jawa Timur,13,2025,5,Mei,34,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0.0,0.0,0.0
Jawa Timur,13,2025,5,Mei,35,Pengeluaran Pembiayaan Daerah,522252654983.0,116940088280.0,22.39
Jawa Timur,13,2025,5,Mei,36,Pembentukan Dana Cadangan,15000000000.0,0.0,0.0
Jawa Timur,13,2025,5,Mei,37,Penyertaan Modal Daerah,54585100000.0,14135100000.0,25.9
Jawa Timur,13,2025,5,Mei,38,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,378440893483.0,70973757604.0,18.75
Jawa Timur,13,2025,5,Mei,39,Pemberian Pinjaman Daerah,0.0,0.0,0.0
Jawa Timur,13,2025,5,Mei,40,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,74226661500.0,31831230676.0,42.88
Jawa Timur,13,2025,6,Juni,1,Pendapatan Daerah,135654343908810.0,64713109766998.0,47.7
Jawa Timur,13,2025,6,Juni,2,PAD,48798955560034.0,23605298640270.0,48.37
Jawa Timur,13,2025,6,Juni,3,Pajak Daerah,31435581959046.0,14601570324417.0,46.45
Jawa Timur,13,2025,6,Juni,4,Retribusi Daerah,12630175598092.0,5963534880322.4,47.22
Jawa Timur,13,2025,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1223961899715.4,916510684445.94,74.88
Jawa Timur,13,2025,6,Juni,6,Lain-Lain PAD yang Sah,3509236103181.1,2123682751084.5,60.52
Jawa Timur,13,2025,6,Juni,7,TKDD,82110747492215.0,39374636551797.0,47.95
Jawa Timur,13,2025,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,82110747492215.0,39374636551797.0,47.95
Jawa Timur,13,2025,6,Juni,9,Pendapatan Lainnya,4744640856563.0,1733174574931.0,36.53
Jawa Timur,13,2025,6,Juni,10,Pendapatan Hibah,51536000000.0,675398532.13,1.31
Jawa Timur,13,2025,6,Juni,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,156609302697.02,130866338367.9,83.56
Jawa Timur,13,2025,6,Juni,12,Pendapatan Transfer Antar Daerah,4536495553866.0,1601632838031.0,35.31
Jawa Timur,13,2025,6,Juni,13,Belanja Daerah,149018881973170.0,51737065106274.0,34.72
Jawa Timur,13,2025,6,Juni,14,Belanja Pegawai,53189710576804.0,22638930409245.0,42.56
Jawa Timur,13,2025,6,Juni,15,Belanja Pegawai,53189710576804.0,22638930409245.0,42.56
Jawa Timur,13,2025,6,Juni,16,Belanja Barang dan Jasa,47056006760082.0,15038667408556.0,31.96
Jawa Timur,13,2025,6,Juni,17,Belanja Barang dan Jasa,47056006760082.0,15038667408556.0,31.96
